link_id,application_name,source_screen_id,source_element_id,target_screen_id,participant_id,rating
23,atlas,407:6868,407:6903,407:6815,29,1
23,atlas,407:6868,407:6903,407:6815,30,2
23,atlas,407:6868,407:6903,407:6815,31,2
23,atlas,407:6868,407:6903,407:6815,32,1
23,atlas,407:6868,407:6903,407:6815,33,2
23,atlas,407:6868,407:6903,407:6815,34,1
23,atlas,407:6868,407:6903,407:6815,35,1
23,atlas,407:6868,407:6903,407:6815,36,1
24,atlas,407:6908,407:6941,407:6755,1,1
24,atlas,407:6908,407:6941,407:6755,2,1
24,atlas,407:6908,407:6941,407:6755,3,1
24,atlas,407:6908,407:6941,407:6755,4,1
24,atlas,407:6908,407:6941,407:6755,5,1
24,atlas,407:6908,407:6941,407:6755,6,1
24,atlas,407:6908,407:6941,407:6755,7,1
24,atlas,407:6908,407:6941,407:6755,8,1
24,atlas,407:6908,407:6941,407:6755,9,4
24,atlas,407:6908,407:6941,407:6755,10,1
24,atlas,407:6908,407:6941,407:6755,11,1
24,atlas,407:6908,407:6941,407:6755,12,1
24,atlas,407:6908,407:6941,407:6755,13,1
24,atlas,407:6908,407:6941,407:6755,14,2
24,atlas,407:6908,407:6941,407:6755,15,2
24,atlas,407:6908,407:6941,407:6755,16,1
24,atlas,407:6908,407:6941,407:6755,17,1
24,atlas,407:6908,407:6941,407:6755,18,1
24,atlas,407:6908,407:6941,407:6755,19,1
24,atlas,407:6908,407:6941,407:6755,20,3
24,atlas,407:6908,407:6941,407:6755,21,2
24,atlas,407:6908,407:6941,407:6755,22,1
24,atlas,407:6908,407:6941,407:6755,23,1
24,atlas,407:6908,407:6941,407:6755,24,1
24,atlas,407:6908,407:6941,407:6755,25,1
24,atlas,407:6908,407:6941,407:6755,26,1
24,atlas,407:6908,407:6941,407:6755,27,1
24,atlas,407:6908,407:6941,407:6755,28,1
24,atlas,407:6908,407:6941,407:6755,29,1
24,atlas,407:6908,407:6941,407:6755,30,2
24,atlas,407:6908,407:6941,407:6755,31,1
24,atlas,407:6908,407:6941,407:6755,32,1
24,atlas,407:6908,407:6941,407:6755,33,2
24,atlas,407:6908,407:6941,407:6755,34,1
24,atlas,407:6908,407:6941,407:6755,35,1
24,atlas,407:6908,407:6941,407:6755,36,1
25,atlas,407:6815,407:6848,407:6908,1,1
25,atlas,407:6815,407:6848,407:6908,2,1
25,atlas,407:6815,407:6848,407:6908,3,1
25,atlas,407:6815,407:6848,407:6908,4,1
25,atlas,407:6815,407:6848,407:6908,5,2
25,atlas,407:6815,407:6848,407:6908,6,1
25,atlas,407:6815,407:6848,407:6908,7,1
25,atlas,407:6815,407:6848,407:6908,8,1
25,atlas,407:6815,407:6848,407:6908,9,2
25,atlas,407:6815,407:6848,407:6908,10,1
25,atlas,407:6815,407:6848,407:6908,11,1
25,atlas,407:6815,407:6848,407:6908,12,1
25,atlas,407:6815,407:6848,407:6908,13,1
25,atlas,407:6815,407:6848,407:6908,14,1
25,atlas,407:6815,407:6848,407:6908,15,1
25,atlas,407:6815,407:6848,407:6908,16,2
25,atlas,407:6815,407:6848,407:6908,17,1
25,atlas,407:6815,407:6848,407:6908,18,1
25,atlas,407:6815,407:6848,407:6908,19,2
25,atlas,407:6815,407:6848,407:6908,20,2
25,atlas,407:6815,407:6848,407:6908,21,4
25,atlas,407:6815,407:6848,407:6908,22,1
25,atlas,407:6815,407:6848,407:6908,23,1
25,atlas,407:6815,407:6848,407:6908,24,1
25,atlas,407:6815,407:6848,407:6908,25,1
25,atlas,407:6815,407:6848,407:6908,26,1
25,atlas,407:6815,407:6848,407:6908,27,1
25,atlas,407:6815,407:6848,407:6908,28,1
25,atlas,407:6815,407:6848,407:6908,29,1
25,atlas,407:6815,407:6848,407:6908,30,3
25,atlas,407:6815,407:6848,407:6908,31,1
25,atlas,407:6815,407:6848,407:6908,32,1
25,atlas,407:6815,407:6848,407:6908,33,2
25,atlas,407:6815,407:6848,407:6908,34,1
25,atlas,407:6815,407:6848,407:6908,35,1
25,atlas,407:6815,407:6848,407:6908,36,1
26,atlas,407:6908,407:6924,407:6868,1,1
26,atlas,407:6908,407:6924,407:6868,2,1
26,atlas,407:6908,407:6924,407:6868,3,1
26,atlas,407:6908,407:6924,407:6868,4,1
26,atlas,407:6908,407:6924,407:6868,5,2
26,atlas,407:6908,407:6924,407:6868,6,1
26,atlas,407:6908,407:6924,407:6868,7,1
26,atlas,407:6908,407:6924,407:6868,8,1
26,atlas,407:6908,407:6924,407:6868,9,4
26,atlas,407:6908,407:6924,407:6868,10,1
26,atlas,407:6908,407:6924,407:6868,11,1
26,atlas,407:6908,407:6924,407:6868,12,1
26,atlas,407:6908,407:6924,407:6868,13,1
26,atlas,407:6908,407:6924,407:6868,14,5
26,atlas,407:6908,407:6924,407:6868,15,2
26,atlas,407:6908,407:6924,407:6868,16,1
26,atlas,407:6908,407:6924,407:6868,17,1
26,atlas,407:6908,407:6924,407:6868,18,3
26,atlas,407:6908,407:6924,407:6868,19,1
26,atlas,407:6908,407:6924,407:6868,20,5
26,atlas,407:6908,407:6924,407:6868,21,1
26,atlas,407:6908,407:6924,407:6868,22,1
26,atlas,407:6908,407:6924,407:6868,23,1
26,atlas,407:6908,407:6924,407:6868,24,1
26,atlas,407:6908,407:6924,407:6868,25,1
26,atlas,407:6908,407:6924,407:6868,26,1
26,atlas,407:6908,407:6924,407:6868,27,1
26,atlas,407:6908,407:6924,407:6868,28,1
26,atlas,407:6908,407:6924,407:6868,29,1
26,atlas,407:6908,407:6924,407:6868,30,1
26,atlas,407:6908,407:6924,407:6868,31,4
26,atlas,407:6908,407:6924,407:6868,32,1
26,atlas,407:6908,407:6924,407:6868,33,1
26,atlas,407:6908,407:6924,407:6868,34,1
26,atlas,407:6908,407:6924,407:6868,35,1
26,atlas,407:6908,407:6924,407:6868,36,1
27,atlas,407:6908,407:6919,407:6755,1,1
27,atlas,407:6908,407:6919,407:6755,2,1
27,atlas,407:6908,407:6919,407:6755,3,1
27,atlas,407:6908,407:6919,407:6755,4,1
27,atlas,407:6908,407:6919,407:6755,5,1
27,atlas,407:6908,407:6919,407:6755,6,1
27,atlas,407:6908,407:6919,407:6755,7,1
27,atlas,407:6908,407:6919,407:6755,8,1
27,atlas,407:6908,407:6919,407:6755,9,3
27,atlas,407:6908,407:6919,407:6755,10,1
27,atlas,407:6908,407:6919,407:6755,11,1
27,atlas,407:6908,407:6919,407:6755,12,1
27,atlas,407:6908,407:6919,407:6755,13,1
27,atlas,407:6908,407:6919,407:6755,14,1
27,atlas,407:6908,407:6919,407:6755,15,2
27,atlas,407:6908,407:6919,407:6755,16,1
27,atlas,407:6908,407:6919,407:6755,17,1
27,atlas,407:6908,407:6919,407:6755,18,1
27,atlas,407:6908,407:6919,407:6755,19,2
27,atlas,407:6908,407:6919,407:6755,20,3
27,atlas,407:6908,407:6919,407:6755,21,1
27,atlas,407:6908,407:6919,407:6755,22,1
27,atlas,407:6908,407:6919,407:6755,23,1
27,atlas,407:6908,407:6919,407:6755,24,1
27,atlas,407:6908,407:6919,407:6755,25,1
27,atlas,407:6908,407:6919,407:6755,26,1
27,atlas,407:6908,407:6919,407:6755,27,1
27,atlas,407:6908,407:6919,407:6755,28,1
27,atlas,407:6908,407:6919,407:6755,29,1
27,atlas,407:6908,407:6919,407:6755,30,2
27,atlas,407:6908,407:6919,407:6755,31,4
27,atlas,407:6908,407:6919,407:6755,32,2
27,atlas,407:6908,407:6919,407:6755,33,2
27,atlas,407:6908,407:6919,407:6755,34,1
27,atlas,407:6908,407:6919,407:6755,35,1
27,atlas,407:6908,407:6919,407:6755,36,1
28,atlas,407:6868,407:6881,407:6815,1,1
28,atlas,407:6868,407:6881,407:6815,2,1
28,atlas,407:6868,407:6881,407:6815,3,1
28,atlas,407:6868,407:6881,407:6815,4,1
28,atlas,407:6868,407:6881,407:6815,5,3
28,atlas,407:6868,407:6881,407:6815,6,1
28,atlas,407:6868,407:6881,407:6815,7,1
28,atlas,407:6868,407:6881,407:6815,8,1
28,atlas,407:6868,407:6881,407:6815,9,4
28,atlas,407:6868,407:6881,407:6815,10,1
28,atlas,407:6868,407:6881,407:6815,11,1
28,atlas,407:6868,407:6881,407:6815,12,1
28,atlas,407:6868,407:6881,407:6815,13,1
28,atlas,407:6868,407:6881,407:6815,14,1
28,atlas,407:6868,407:6881,407:6815,15,2
28,atlas,407:6868,407:6881,407:6815,16,1
28,atlas,407:6868,407:6881,407:6815,17,1
28,atlas,407:6868,407:6881,407:6815,18,1
28,atlas,407:6868,407:6881,407:6815,19,2
28,atlas,407:6868,407:6881,407:6815,20,4
28,atlas,407:6868,407:6881,407:6815,21,3
28,atlas,407:6868,407:6881,407:6815,22,1
28,atlas,407:6868,407:6881,407:6815,23,2
28,atlas,407:6868,407:6881,407:6815,24,1
28,atlas,407:6868,407:6881,407:6815,25,1
28,atlas,407:6868,407:6881,407:6815,26,1
28,atlas,407:6868,407:6881,407:6815,27,1
28,atlas,407:6868,407:6881,407:6815,28,1
28,atlas,407:6868,407:6881,407:6815,29,1
28,atlas,407:6868,407:6881,407:6815,30,1
28,atlas,407:6868,407:6881,407:6815,31,1
28,atlas,407:6868,407:6881,407:6815,32,1
28,atlas,407:6868,407:6881,407:6815,33,1
28,atlas,407:6868,407:6881,407:6815,34,1
28,atlas,407:6868,407:6881,407:6815,35,1
28,atlas,407:6868,407:6881,407:6815,36,1
